"As if #hcr isn't bad enough, now #government wants to regulate dietary supplements. #tlot #tcot @myen http://ow.ly/1fQ7C",-1
"Wednesday marked Obama's 35th major speech on #hcr. But this time he really, really, really means it http://bit.ly/9GBryk #hc",-1
"Pssst, #MSM http://bit.ly/cRAC4f About That Fabulous Free Cuban Health Care... #hcr #cuba #tcot #tlot #sgp #p2 #topprog #rebelleft #politics",-1
Medically Incorrect - Obama + Fuzzy Math = Bogus Health Care Reform http://bit.ly/dw4HIY #hcr #obamacare #tcot,-1
Liberals are in fact cowards in every sense of the word. Only 30 of them showed up in St. Louis to support #HCR #tcot #p2 #ocra #sgp,-1
RT @JoeKenHa: The word ''freedom'' appears zero times in the new #hcr bill. #tcot,-1
"Obama's So Vain, I Bet He Thinks This Protest Is For Him http://bit.ly/aaJoNo They Should Be Holding Torches & Pitch Forks #tcot #hcr",-1
Obama's Plan Would Worsen Budget Woes http://tinyurl.com/ylgzwn4 #hcr #tcot #sgp #tlot #hhrs #ocra #ucot #teaparty,-1
Pelosi: A scummy option to pass #hcr: hopes it's deep enough in the weeds that average voters will be fooled.. http://bit.ly/c3W42o,-1
A Corporate Restructuring of Healthcare Fails the American People http://bit.ly/bD7Dv5 #hcr #healthcare #socialism #tcot #p2,-1
YOU DEMOCRATS WILL GIVE UP YOUR JOBS FOR PELOSI? #hcr #tcot #sgp #tlot #hhrs #liberty #ocra #ucot #teaparty #iamthemob #killbill,-1
#HCR ! RT @Jamberta:  just have to say how fucking sad JFK was talking about how far behind the US is healthcare and NOTHING HAS CHANGED,-1
RT @whitehouse: VIDEO: What Health Reform Will Deliver - This Year http://bit.ly/dprgvg (weekly address) #hcr,0
Health Care Whip Count Stands At 194 (Yes)-191 (No)'' (FDL) http://bit.ly/c9mXyP <-- Not sure if accurate #hcr #tcot,0
@ArrghPaine We must see to it that truth wins the debate over health care. http://is.gd/aJhuU #p2 #hcr //Plz read & heed this call 2 action!,0
"HCR History, Chapter 3: The Great Medicare Debate #p2 #hcr #OFA  http://viigo.im/2O3L",0
RT @florm15: @Winterthur We need something just as good as the UK's health care system! --> http://ow.ly/1fm5n / or Canada's #hcr,-1
"Aetna, Cigna, Humana, United Health & Wellpoint score record profits of $12.2 billion. (via @PNHP) #P2 http://bit.ly/aHv8TY #HCR",2
#gopthinkopposite GOP think that using Reconciliation to pass H/care will kill/destroy the Senate #tcot #gop #hcr #p2,-1
@OrrinHatch why should we believe that you or the dems would bring anything new to the new table? #utpol #hcr,-1
RT @stevekimura: .@OrrinHatch How did you get so comfortable LYING about reconciliation? #HCR #p2 #BadgeOShame,-1
Barack Obama: Bringing the happiness of the Post Office to a Hospital near you #fail #tcot #hcr #tlot #ocra #teaparty,-1
Obama is hanging in there like a bad tooth on this health care stuff. What part of ''consent of the governed'' doesn't he understand? #hcr,-1
Obama will do anything to ram #hcr through Congress. Instead of worrying about what the American people want. http://is.gd/9Gzoi #tcot,-1
"RT @knifework: If Dems pass #hcr via reconciliation, I don't think it is hard to imagine them being the minority party for the next 30+ yrs",0
Leader Boehner will be on @LarsLarsonShow at 3:05 EST to discuss the Dems' gov't takeover of #hcr,0
HHS Sec Sebelius will be holding online chat on #hcr. Let her know Americans want to #startover: http://bit.ly/9Tmv01 #tcot,0
@Karoli @owillis The Sunlight list of 7 house Dems who must change their vote to in favor of #HCR  http://bit.ly/dtZGV6 please RT,0
House GOPers have convinced GA Rep. Nathan Deal to postpone resignation until after the #hcr vote moving Pelosi's magic number back to 217,0
RT @NRCC Rep. Deal to delay resignation so he can vote no on Dems attempt to takeover #hcr http://bit.ly/atJ3tw way to go,0
"Let's talk about the Canadian health care ''crisis''. If 1 person dies from delayed or denied care, somebody gets FIRED or goes to JAIL. #hcr",0
RT @ali: You can sign @Freedomworks No Reconciliation petition! Looks awesome. http://bit.ly/fw_norec #hcr,1
"Call Rep Kildee & tell him to forget #StupakPitts, #HCR is too important. 202-225-3611 #fem2",1
U$A Ranks #37 in Healthcare Worldwide #PassTheDamnBill #p2 #hcr #topprog #dems #obama #hcs,1
"RT @RaklGps: @Wrench06 if everyone who wanted #hcr spoke out and the rest of us shut up, Twitter wouldn't crash all the time ;-) #tcot #GOP",1
Call #Congress today. Tell them YES on #hcr! (202) 224-3121 #PUBLICOPTION,1
"Like Healthcare, Every Person Deserves an Education. It's a Human Right! #hcr #p2 #tcot #march4 #ouruni #ucstrike",1
Good Washington Post article: 5 Myths About Health Care Around the World. http://bit.ly/139Yzs  Be informed in your opinions! #hcr,1
AAJ Pres. op-ed in today's Philly Inquirer about protecting patients: medmal = political crutch for #hcr opponents http://ow.ly/1e8Au,1
Here's the WSJ editorial on Rep. Ryan that Dr Barrasso mentioned on the Senate floor: http://bit.ly/9KUOfp #hcr,0
Reconciliation Primer : http://bit.ly/ciqNPz #tcot #hcr via @Flicka47,-1
RT @hipEchik: Reconciliation Primer : http://bit.ly/ciqNPz #tcot #hcr via @Flicka47,-1
RT @stone_circle Water and the War on Terror: Think water & national security have nothing... http://bit.ly/9VxrRv #p2 #du1 #njp #pgn,2
Handy dandy list of swing vote Representatives to contact on ObamaCare http://short.to/19jpu #tcot #hcr (plz RT),-1
Orrin Hatch Schooled By E.J. Dionne On Reconciliation http://bit.ly/atZJIR #p2 #hcr #tcot,-1
RT @dccc Code Red - Democratic Congressional Campaign Committee (DCCC) http://ow.ly/1pIoXm,1
"Move Your Money Campaign Directors Detail The Grassroots Movement (AUDIO): Dennis Santiago, one of th... http://bit.ly/97Tmwj bb HUFF #USRC",2
Senior Dem today: #HCR will ''cut hundreds of billions of dollars out of Medicare.'' Video here: http://www.youtube.com/watch?v=5EGYI5aii1k,0
Use www.you2gov.org 2lobby Senate members 2 sign Sen Bennet's letter & pass the #publicoption via #reconciliation http://bit.ly/aM3fR4 #hcr,1
Please call REP Micheal McMahon And ask him to vote FOR #HCR  1-202-225-3371 NY # 1-718-351-7062,1
Let's go for the gusto! How about a real #publicoption; and dare I say #singlepayer? #p2 #hcr #hc09 http://ow.ly/1enZB,1
At risk Dem House seat constituent contact info: #Virginia CD-2 Glenn Nye http://is.gd/9HAGr #HandsOff #HealthCare #hcr,1
Today Linda visited Rep Matheson's office and pledged her family will fight for him if he fights for #HCR.  http://tweetphoto.com/13258596,1
Dem health bill being written to tight schedule: http://www.awesomecapital.com #hcr http://tinyurl.com/y9zt4lb,0
@glennbeck Clue to @SenatorLincoln RT TARGET=VOTE OUT 12 VULNERABLE DEMS Alan Grayson (202) 225-2176 (407) 841-1757 #killthebill #hcr #tcot,-1
Going live on http://cpnlive.com in 10 minutes to discuss the #economy and #hcr Join me. #tcot #ocra #sgp #tlot #hhrs #teaparty,0
"RT @BrainyGurl: Call Rep Kanjorski & tell him to forget #StupakPitts, #HCR is too important. 202-225-6511 #fem2",1
Women Time2stand up &Applaud Louise Slaughter is letting good old boys haveit ''Prior to 1991 NIH Research was only done on white males'' #hcr,2
"Call or Email Senator Byrd and tell him to pass the #publicoption via #reconciliation: (202) 224-3954, http://byrd.senate.gov/. #hcr",1
"Call or Email Senator Begich & tell him to pass the #publicoption via #reconciliation: (202) 224-3004, http://begich.senate.gov/public/ #hcr",1
Progressive Breakfast: The President's #PublicOption Pledge | OurFuture.org http://ow.ly/1pLGd3 #hcr #jobs #banks #cfpa #climate #oil #p2,1
Salmonella contamination of flavor enhancer cld spark largest food recalls in US Hist. http://ow.ly/1eFET FDA list: http://ow.ly/1eFL0 #hcr,2
"``The bill reflects bipartisanship, the votes don't.'' - Dodd on #hcr http://bit.ly/bOtiHD",-1
MORAL DISARMAMENT http://bit.ly/av3o7H) IMPORTANT READ #tcot #teaparty #politics #sgp #beck #gop #rush #conservative #p2 #hcr #dnc #dems,-1
Shocker: Eric Cantor exploits unemployment no.s to bash #hcr: http://bit.ly/c6kQcv,-1
Senate #GOP's last ditch plan to kill #HCR via the Byrd rule: http://bit.ly/bCnnE8 #p2,0
RT @ALEC_States Virginia First State to Pass #healthcare Freedom Act: 38 states lining up against Obamacare http://bit.ly/au967R #hcr,-1
@kombiz that graphic ignores the big point: reconciliation would only make small #hcr tweaks. big bill has already passed with 60 votes.,0
Sen Byrd blasts WV newspapers distortions of #hcr as ''barkings from the nether regions of Glennbeckistan'' http://bit.ly/9ohDQG,-1
"RT @JeffreyYoung_HC: Rep. John Tanner (D-TN), a no vote on #hcr in Nov., is resolutely on the fence now. http://bit.ly/9MmA6E",0
RNC Fund-raising Scandal And Conservatism's True ''Code Red'' Colors http://ow.ly/1pMy2F #hcr #p2 #fear #scary #welltheycantwinontheissues,-1
Glenn Beck and crew continue to mock the uninsured: http://bit.ly/aGUsle #p2 #HCR #health #noisemachine,-1
"GOP ad criticizes #hcr for ''weaken[ing] Medicare'', adds ''government-run health care is wrong.'' Can't make this stuff up. http://tr.im/QL9q",-1
Robert Byrd: Editorial Resembles 'Barkings From The Nether Regions Of Glennbeckistan' - http://ow.ly/1eMSG - #hcr #healthcare,-1
RT @KarlFrisch: Robert Byrd: Editorial Resembles 'Barkings From The Nether Regions Of Glennbeckistan' - http://ow.ly/1eMSG - #hcr,-1
"By the way, for those that don't know why the Massa resign is so big.  It brings the #hcr vote back to 216 needed and he was a no.",0
"RT @cynthiaboaz: Hey America, you know where else health care is considered a ''luxury''? The Middle Ages. #hcr #p2 #tcot",1
Handy dandy list of swing vote Representatives to contact on ObamaCare http://bit.ly/9zWVzU #hcr #tcot (plz RT),-1
"If all the retiring House dems, who dont have to worry about facing the voter backlash, vote for #hcr, then it will likely pass.",-1
Media Matters ADMITS Barack Obama Has Bribed Congressman Jim Matheson http://is.gd/9KVtn #tcot #hcr,-1
Massa's exit eases health reform passage http://j.mp/9xIge3 #tcot #hcr #healthcare #obamacare,-1
I voted for @OTOOLEFAN for best Palin show name. Please RT and vote for his entry. http://ow.ly/1eQa8 #p2 #hcr #ACORN,2
RT @fleckman: OOPS!! The President's Health Plan WON'T Cut the Budget Deficit  http://bit.ly/9jKT8h #tcot #tlot #sgp #hcr #p2,-1
We need TRUE #HCR. Call Sen.McCaskill 202-224-6154 and tell her to support the #PublicOption thru Reconcilition. #p2,1
Robert Reich: The Jobless Rate Makes #HealthCare ( #hcr ) Reform Both Harder and More Important http://ow.ly/16JjMm,1
"RT @Proudlib: RT @craftyme25: Cons revere family values unless the family is not theirs, then it's tough sh*t if U cant afford hc #HCR #tcot",-1
RT @several_: RT @Tikkun44: Tweet Senator @russfeingold and tell him to pass the #publicoption through #reconciliation. #hcr,1
The Cubanization of #Venezuela-Castro works 2 keep #Ch\u00e1vez in power & the cheap oil flowing http://bit.ly/bOWdbo #tcot #hcr #sgp #tlot #hhrs,2
NEW Obamacare :  In Summary and In Full http://tinyurl.com/ykydrrs #Tcot #hcr #handsoff,-1
RT @mmaction: VIDEO: Rep. @EricCantor Says The GOP Wants ''More People Uninsured'' - Freudian slip? http://bit.ly/bCYc1Y #p2 #tcot #hcr,-1
Boehner 2 President Obama: yr Health Care Bill is Unconstitutional http://bit.ly/c3EFk5 #tcot #hcr #sgp #tlot #ocra #hhrs #liberty #patriot,-1
The Founders Vision Is Obama's Nightmare http://bit.ly/diLdMW #tcot #hcr #sgp #tlot #ucot #hhrs #ampat #liberty #patriot #rsrh,-1
"Love how the GOP fight like hell 4 a woman ''NOT'' 2 have a right 2 her own body, yet all support ''DEATH PENALTY''  Damn Hypocrites #p2 #hcr",-1
Negotiating with the GOP o #hcr is like negotiating with terrorists & we all know how well tht works #p2 #passthedamnbill,-1
"Lawyers and Lobbyists contribute $13,456,386 to Obama, Do you think this might be stoping TORT reform! #p2 #tcot #HCR #teaparty #gop",-1
Trouble in Arkansas for Dems (Fox News ''fair & balanced'') ''the Scott Brown formula??'' http://bit.ly/bdvsET #p2 #hcr #tcot,-1
Toxic: Dems Set to Use ''Divisive'' ''Trick'' to Ram Through Job-Killing Gov't Takeover of Health Care http://bit.ly/cvjzdW #hcr,-1
@ComfyPaws Disgusted is more like it! Seniors who have paid into Medicare may discover that they have no one to administer care. #hcr #tcot,-1
RT @toddeherman: Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcrsummit,-1
RT @toddeherman Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcr,-1
Juan Williams on #HCR: ''Rahm can't get the american people to eat the dog food'' Truer words and all that. #tcot,-1
Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,-1
"RT @Shoq Give a Republican a fish, and he'll eat for a day. Teach him to fish, and you'll be lucky if you ever eat again. #rsc #p2",-1
McCain's very specific hypocrisy re reconciliation and #HCR: http://bit.ly/buLD2A,-1
FALSE .@KarlRove Tweet: Reconcliation ''Unprecedented'' http://bit.ly/bWbUml #p2 #tcot #hcr,-1
Clinton & Carter pollsters say ObamaCare is a disastrous failure (via @washingtonpost): http://bit.ly/9x87Cz #hcr,-1
#GOP #Christians: Christ's Teachings v. US #HealthCare\nhttp://bit.ly/3KyF1p  #hcr #hcs #christianity,0
Wanna talk #HCR? Get on the air: http://bit.ly/cflmKH #OFA #p2,0
HA! Funny cartoon: Republicans answer Obama's call for real Health Care Reform http://bit.ly/cxNGbb #p2 #hcr,0
Today's show: White House calls for up or down vote on #healthreform #p2 #hcr #hc09 http://ow.ly/1cNOI,0
A quick rundown of some of the best (and worst) ideas thrown around for health care reform http://bit.ly/99Xtyh #hcr #hcreform,0
RT @CaitlinCNN Pew report: 17 million children go without dental coverage every year. #hcr [R kids R 2 of them & we're professionals],0
The lesson here is simple: health care reform is necessary to win hockey gold.  #hcr #olympics,1
We need TRUE #HCR. Call Sen.Hagan 202-224-6342 and tell her to support the #PublicOption thru Reconcilition. #topprog,1
RT @thebighoot: 10 Reasons to Support GOP Alternative http://bit.ly/cFn5u2 #tcot #p2 #teaparty #liberal #gop #vote2010 #HCR #mob,1
"RT @OTOOLEFAN Canadians, on average, live 3 years longer than Americans. Must be that horrible health care system they have #hcr",1
"RT @AntoniaZ: RT @OTOOLEFAN Canadians, on average, live 3 years longer than Americans. Must be horrible health care system they have #hcr",1
Sign on to tell Congress: Health Care Reform Can't Wait! http://ow.ly/1cLJ7 #hcr,1
#Obama challenges #GOP to help get #healthreform done #p2 #hcr #hc09 http://ow.ly/1cNLE,1
We are way too far to the Right.  I love my country...but Canada is more normal.\n#hcrsummit,1
FUNNY YOUTUBE VIDEO || Joe Lieberman Blocks More Things ||  http://bit.ly/5iKII6 || #hcr,-1
Fact Checking Pres. Obama on Deficit Reduction http://bit.ly/bvVWQ9 #tcot #hcr,-1
@repmikemichaud @RepMikeRoss @repnormdicks @repperlmutter  How many calls are you getting SAYING NO to #Healthcare #hcr,-1
@usrepmikedoyle @Barbara_Boxer @blanche4senate @evanbayh  How many calls are you getting SAYING NO to #Healthcare #hcr,-1
"RT @chucktodd WH won't be happy to know most of DC (read:Congress) is reading this story, not focused on #hcr. http://ping.fm/Mxqtb",-1
@PressSec Warren Buffett says start over on health care. Will the WH listen to its economic adviser? #askgibbs #tcot #hcr,-1
In honor of Obama's #hcr announcement 2morrow - ''The Delusional Deafness of Obama'' http://bit.ly/cvUV7w #tcot #tlot #p2,-1
"Obama wants to include republican ideas in the #hcr bill, so there will be some blank sheets of paper and a reset button. #p2 #ACORN",-1
"#GOPs #SarahPalin Loves Government #healthcare For Her Son, Tripp http://bit.ly/9Th3yn #hcr #hcs #p2",-1
RT @thejoshuablog: @senjohnmccain @johncornyn @jimdement @johnensign @chuckgrassley @orrinhatch: It must suck knowing you can't stop #HCR?,-1
RT @TheDailyDebate  ''Lost'' is best analogy to #hcr . Every time it looks over we flashback to beginning wondering how this is going to end.,-1
"A scaled-back #hcr bill? Nuh-uh, says Hoyer. http://bit.ly/dixps9",0
RT @stone_circle Global Warming: Skeptic Arguments vs What the Science Says: http://digg.com/d31KNor?t #ClimateChange #pgn,0
34 Senators have now signed Sen. Bennet's letter to pass the #publicoption through #reconciliation http://bit.ly/aM3fR4 #hcr,0
"Obama's health care reform plan to include GOP ideas (CNN) http://on.cnn.com/dkN2dw #HealthCare #HCR #News\'', ",0
#hcr reconciliation packg could include initiative aimed at overhauling the federal student loan program: http://tr.im/QtTU,0
"Sen. Mitch McConnell: The Sales Pitch May Be New, But The Bill Isn't [w/ video] http://bit.ly/c3Bhx4 #hcr #tcot",0
Exclusive: What happens next in #healthcare @Politico #hcr #healthreform http://bit.ly/cfzcd4,0
Obama's Changes to Senate #hcr Bill Include Rationing Via Price Controls http://is.gd/9qqLo #tcot #tlot #sgp #ocra,0
RT @whitehouse: Context on last exchange - WaPo: ''the CBO found that premiums go down under health-care reform'' http://bit.ly/7EmpEy #hcr,1
RT @RenewingAmerica: @thebighoot: CBO: Republican health plan to cut premiums and deficit   Washington Examiner: http://bit.ly/1j6B6D  #HCR,1
VOTE Bill Halter for Senate! Follow @BillHalter & GOTV! #p2 #AR #Arkansas #ARSen #ARdems #HCR #topprog #OFA,1
RT @escapetochengdu Maddow to GOP: ''You can't stop health reform. But you can stop embarassing yourselves.'' http://bit.ly/9mkEmn #hcr,1
thinks fate of #hcr rests a lot less with President and a lot more with back bencher house members whose names most ppl never heard...,0
"Congress won't answr ph's, won't answr emails, won't answr questions. LET'S GO TO THEM http://is.gd/9J5HE #th2dc #tcot #hcr",2
Reconciliation: One of the Most Beautiful Words in the English Language http://bit.ly/arfnwH #p2 #hcr,2
"Nor only is Bart Stupak a religious zealot, he's ugly too. #p2 #hcr #ACORN",2
BrianINC - Why did Jimmy Carter vote for Barack Obama? Because Carter didn't want to be the worst President in history. -Favorites  #HCR,-1
RW:  read the facts be4 YOU LIE http://bit.ly/Yq92d #p2 #hcr,-1
Using reconciliation to pass Obamacare would be inappropriate and unprecedented. Here's why http://bit.ly/9AlElS\n #hcr,-1
Harold Ford doesn't seem to realize that the GOP would vote against their mothers to thwart Obama #MeetDepressed #p2 #hcr,-1
I swear I could write about the hypocrisy of this GOP everyday and NEVER run out of material! Arrgh! #p2 #hcr #MeetDepressed,-1
"Do U like living in yr parents' house, like a child, aged 40, obeying their rules? U will LUV Obamacare #handsoff #tcot #hcr",-1
"If Jesus came back today, Conservatives would stone him for healing the sick w/o charging them a dime. #hcr RT @tlw3 #nogod #noreligion",-1
#tcot  #hcr ObamaCare Is A Gateway To Tyranny..http://bit.ly/9WeJjV  #politics  #tlot  #catcot @michellemalkin  @NewsBusters,-1
Watching @maddow. Teabaggers at townhall meetings are domestic thug terrorists. Terrorizing elected officials & #hcr supporters. #tcot #p2,-1
We asked House Dems how they were going to vote on #hcr. Here's what we learned: http://bit.ly/aU6yu8 http://bit.ly/cnz7UO,0
RT @ddjango    Former CIA Pilot Tells of Guns and Drugs Shipments http://bit.ly/9tuO6t,0
RT @m4ur4: getting ready to head out with my @ufcw brothers and sisters to march 4 #hcr #m9,0
Road Map: Democrats Determined to Finish #hcr Bill by Easter http://bit.ly/avW9jK,0
@ckieff You could make links go to a page you control that reads source then forwards to Twitter. Then you have a record on you site stats.,0
"RT @KagroX: This #hcr march has gotten considerably larger, joined by other groups en route. Likely several thousand out now.5-7k? More? #m9",0
RT @Hexham67: Phone calls in support of #hcr are working. KEEP IT UP PROGRESSIVES!! Goal is in sight! #Publicoption right behind! #p2,1
"Kudos to Ann Kirkpatrick for proposing Congress take an $8,700 pay cut  http://bit.ly/bAF1yD  #p2",1
Dems: Writing a Sad Chapter in Our Nation's History - Can't wait til Nov Chapter! #KILLtheBILL #teaparty #ucot #tcot #hc #hcr,-1
"Rep Donnelly, vote NO on #hcr! http://bit.ly/cp6uDH Don't let us down! #tcot @libertyforce",-1
RT @GOPLeader: Good Grief: Chaos Reigns Among Dem Leaders as House Hurtles Towards Health Care Vote http://bit.ly/aqrbeV #hcr,-1
"Hey #Pelosi, at least Marie Antoinette let them eat cake....you're trying to feed us a big steaming pile of sh!t #hcr #tcot",-1
Can we ''deem & pass'' a bill to oust Obama? #tcot #teaparty #sgp #hcr  #killthebill,-1
"Massive arrogance, smug condescending leaders, and unconstitutional power grabs by Democrats. It is up to citizens to end it. #hcr #tcot",-1
Vote NO on an up-and-down vote on #HCR. Lets put a fork in this super bad bill. #killthebill #tcot #tweetcongress #sgp,-1
RT.@Shoq: OOPSIE! Even American Enterprise Institute (AEI) says #GOP is lying about reconciliation. http://bit.ly/bCOa9m #p2 #hcr,-1
"OK, I'm getting a little panicky about #hcr.  Someone tell me it's not gonna pass. #kthx",-1
"No transparency. Closed door tactics. Pelosi's #hcr bill=more govt mandates, more taxes, & more borrowing. Let's stop and start over. #tcot",-1
Phone lines jammed? Contact your Representatives through our Action Center: http://is.gd/aL2Wz #tcot #hcr,0
#GOPCodeRed Vote Count: Yes-189 No-205 Undecided-37 Stay up-to-date here: http://bit.ly/dlgoGP #tcot #sgp #hcr,0
"NYT: why is O going on Fox to talk #hcr, can he persuade it's viewers? G: big audience share & it's worth a shot.  #whbrief",1
Why isn't Obama going nuclear over Lehman fraud? http://bit.ly/aqh8eN Hopefully the answer is just that he's waiting until #hcr passes.,1
Pass. The. Damn. Bill.  Let's not forget the moral and civic responsibility we have to help those less fortunate. #hcr,1
Freedom will always appeal to more people than Gov't control. Stand firm and let no one quiet your voice. #ocra #tcot #hcr,1
"RT@AmericasBrave @SarahPalinUSA , @Sarahpalin @Obama @HCR  I am a REAL American and I am in favor of health care reform.#HCR, #Sarahpalin",1
Dems: yes you can pass healthcare reform! Don't let ignorance and fear rule our days any longer! #hcr,1
Thank You @RepPaulRyan 4Speaking the Clear and Concise Truth abt Gov Run HC http://bit.ly/c7GqzD #tcot #ucot #ocra #teaparty #gop #hc #hcr,1
The crowd at the Tea Party rally today was the best case yet for preserving the right to chose. #p2 #hcr #ACORN,1
State of the World's Minorities 2008 - #Botswana  (UNHCR) http://bit.ly/cerBKo #Africa,2
Interesting #HumanRights docs at the UN Universal Human Rights Index http://bit.ly/9tiOQk,2
"To Avoid Giving Benefits To Gays, Catholic Charities Cuts Benefits To All Employees. http://ow.ly/1djrG   #P2 #LGBT #DC4M #HCR",2
"Lots of people are talking about rate hikes, but what they're NOT talking about is how it impacts women: http://seiu.me/hw #HCRsummit",-1
OUTSTANDING! Friedman on Socialized (ObamaCare) Medicine  http://bit.ly/cY0dRw HT @anjwolf #tcot #hcr #p2,-1
Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,-1
RT @Senate_GOPs: Sen. Mitch McConnell: Americans Won't Stand For It http://bit.ly/a0GO0o #hcr #tcot,-1
RT @lmdapper: Obama balances between jobs and health care http://tinyurl.com/yzrwlbf || jobs and #HCR go hand in hand.//POTUS CARES!!,-1
Great piece by @OrrinHatch on the unprecedented danger of using reconciliation health care  http://bit.ly/9v68gy #TCOT #HCR #SGP,-1
Sen. Orrin Hatch (R-UT): Reconciliation on #hcr would be an assault to the democratic process http://bit.ly/9v68gy,-1
"RT @Heritage Reconciliation is highly controversial, and for healthcare would be nuclear, unprecedented. http://bit.ly/d4pdHE #hcr",-1
Just to be clear - the CBO found that premiums go DOWN under health care reform http://bit.ly/7EmpEy #hcr,0
via @huffingtonpost: Three More Senators Join Public Option Effort http://bit.ly/c0W31J #p2 #hcr #publicoption,0
Pelosi Redefines Down as Up:  http://bit.ly/bB6Gif (via @postandcourier) #hcr #tcot,0
BO moneyman Soros unhappy w BO http://bit.ly/citw8L #tcot #teaparty #politics #sgp #GlennBeck #rush #ocra #conservative #p2 #hcr #dems,1
Email Senator Baucus http://baucus.senate.gov/ and tell him to support the #publicoption through #reconciliation. #hcr,1
News: #Medicare patients brace for doctor boycott http://bit.ly/ceuoxF - It has some tips on what to do if you're dropped. #hcr,1
RT @Marnus3: BREAKING: Ann Coulter's adam's apple has been issued it's own area code: 666. #p2 #hcr @myen,-1
Bunning complained that he was on a senate-only elevator. It had to be a dumbwaiter. #p2 #hcr #ACORN @myen,-1
It is eating 100% of the US economy.  When will it stop? http://twitpic.com/18svus #tcot #ocra #hcr #rs,-1
WaPo editorial: Dems' process for passing #hcr bill w/o voting on it 'unseemly' and contrary to transparency pledge http://bit.ly/c0Wyk2,-1
Cincinnati Enquirer editorial: the Democrats' arrogant approach to #hcr http://bit.ly/axqQTp,-1
"House Dems, do NOT cooperate with Pelosi as she seeks to Slaughter the Constitution to pass #HCR. You will be accessories to the crime!",-1
"Reality: Even if #HCR passes, it will NEVER go into effect. Country will collapse first. This is nothing more than taxes NOW #tcot #ocra #p2",-1
"RT @BrentBozell: For once, @WashingtonPost has it EXACTLY right about Pelosi's abuse of power. http://ow.ly/1mQOT #tcot #hcr  #surge",-1
SLAM CONGRESS TODAY! Use this list -  http://bit.ly/agv4fT START OVER! RT THIS ALL DAY! #tcot #tlot #hcr,-1
RT @fleckman: SLAM CONGRESS TODAY! Use this list -  http://bit.ly/agv4fT START OVER! RT THIS ALL DAY! #tcot #tlot #hcr #teaparty #sgp #gop,-1
"THE LIES GROW: Now #Obama is promising #hcr will cause premiums to fall ''3,000%'' & will guarantee all employees raises http://bit.ly/d7sq70",-1
RT @billieraven RT @mardod Rep. Smith has poll on front pg 2 C if he shld pass #hcr. Tell him 2 #passthedamnbill! http://ow.ly/1mUWa #p2,-1
RT @teh_Dede: The Tea Party is NOT protesting Healthcare Reform.  We are protesting THIS bill and the actions of THIS congress. #tcot #hcr,-1
RT Obama's #hc plan worsens budget outlook http://ow.ly/1lpQG (@WashingtonPost Op-Ed) #hcr #handsoff #healthcare #teaparty #tcot  @GOPWhip,-1
"Put Rep. Patrick J. Murphy (D.,Pa), a blue dog facing tough reelection fight in PA 8, says he is a yes on #hcr.",0
If the House Enacts the Senate #HCr Bill without Voting on It... | Cato Liberty http://bit.ly/blzOZj #tcot #obama,0
#HCR #healthcare Swing Voter: Earl Pomeroy CALL!! DC:202-225-2611 Local:701-224-0355,0
Hearing first-hand reports that Lincoln Davis will vote no on health care reform bill. Keep the pressure on. #hcr,1
RT @jcohntnr: Pelosi's pitch to Liberals on #healthreform -- It's convincing http://bit.ly/dyC6G5 #hcr #politics,1
"It's true that Pelosi might pass #hcr w/o a vote, so long as you don't count that vote we'll all be watching on C-SPAN.",3
Republicans call on Americans to `rise up' against Obama's health-care bill''... from @jonward11 - http://tinyurl.com/yagjpaq #hcr #hcot,-1
Rush Limbaugh: ''I don't think that (the Dems) are close'' on the #hcr votes; ''I don't think they're 5 short''... #tcot #rush,-1
RT @stevekimura: RT @wyldraven: Happy Birthday to @EileenLeft ! //YAY!! <3,2
O calls on Congress to schedule the vote ''in the next few weeks.''  A little vague there. #hcr,-1
RT @GOPLeader: White House Blog treats the American people like they're Stupid:  http://bit.ly/8YGHz8 #hcr,-1
"@danielspengies u don't need me. u need serious mental health, which is provided in #hcr reform. BLOCK",-1
Today I stopped seeing Obama as president. His comments on Fox News confirmed my suspicion that he is a mentally ill dictator #tcot #p2 #hcr,-1
DUH? LIKE ANY GOOD LITTLE COMMIE RT @prolifehealth Obama Continues To Ignore America!! http://bit.ly/bQe22g #hcr,-1
RT @JohnThune2012: NEJM: 1/3 of doctors could leave medicine if ObamaCare passes: http://bit.ly/9985Dy #tcot #hcr,-1
What Obama has done is expose the progressive incremental expansionism that has been alway going on. #tcot #tlot #teaparty #hcr,0
A few words for progressives on #HCR http://bit.ly/cIBa6h #OFA #p2,0
Sheesh. Congress begs President to take lead on #hcr and then complains when he does: http://bit.ly/b5A6GW,0
Obama declares the American people will be more secure with #HCR and the country will be stronger.'',0
"Facing the disturbing possibility that I am already in hell, & my punishment is to spend eternity waiting for a final verdict on #hcr",0
"There are two ways to conquer and enslave a nation. One is by the sword, the other is by debt. John Adams #tcot #hcr",1
